Psys,Ffuel,Porosity,Dparticle,Alpha,Rflat,Tbed,Decay,Fstruct
382805.0,0.58925,0.492375,0.002834,33.525,1.993,1362.65,0.0079735,0.523875
383975.00000000006,0.95975,0.286375,0.004542,17.625,1.073,425.35,0.0043685,0.858125
356285.0,0.5972500000000001,0.337625,0.001234,21.135,0.609,482.55,0.0058805,1.764625
244940.0,0.769,0.4805,0.002768,27.18,0.044,1167.0,0.005002,1.1915
455345.0,0.60575,0.385875,0.00251,40.605,0.347,684.05,0.0097585,1.040125
499025.0,0.66675,0.440625,0.00195,33.825,1.281,1263.85,0.0077355,0.994625
372275.00000000006,0.82375,0.451125,0.003902,31.965000000000003,1.621,461.75,0.0059225,0.852875
147245.0,0.50175,0.431375,0.00399,23.505000000000003,0.983,1127.35,0.0057125,0.877375
296225.0,0.71425,0.489375,0.001082,34.965,1.5830000000000002,1434.15,0.0076725,0.838875
410690.0,0.7265,0.49075,0.003292,44.61,1.942,1092.9,0.0070669999999999,0.69275
353993.75,0.6459375,0.46921875,0.0045874999999999,23.15625,1.71625,971.1875,0.005926875,1.97921875
315725.0,0.6677500000000001,0.318125,0.004722,35.355000000000004,0.673,404.55,0.0035145,0.940375
472895.00000000006,0.76725,0.463625,0.00453,36.255,0.577,469.55,0.0084494999999999,1.883625
494345.0,0.56475,0.481625,0.002466,36.495,1.789,1698.05,0.0062305,1.451375
169085.0,0.81425,0.354125,0.004578,18.645,0.461,582.65,0.0035915,0.835375
119945.0,0.96725,0.392125,0.001382,29.655,1.759,1535.55,0.0040885,0.327875
452956.25,0.7459375,0.33671875,0.0032575,25.21875,1.98625,1011.8125,0.005594375,0.34953125
112730.0,0.5555,0.40025,0.00306,42.45,0.01,479.3,0.007627,0.6227499999999999
239285.0,0.55275,0.457125,0.00263,40.635000000000005,0.485,526.75,0.0056845,1.726125
463730.0,0.7675000000000001,0.44025,0.004972,28.23,1.062,1386.7,0.007935,1.51875
353555.0,0.76175,0.499875,0.001426,38.505,1.981,1612.2500000000002,0.0070495,1.829375
176543.75,0.7359375,0.26609375,0.0043774999999999,38.23125,0.40625,542.1875,0.005025625,1.0823437500000002
159481.25,0.9528125,0.34796875,0.0026175,25.14375,0.14125,1455.4375,0.009531875,1.18953125
177518.75,0.8621875,0.33515625,0.0023275,41.53125,0.5062500000000001,1603.3125,0.008525625,1.81296875
438185.0,0.62225,0.286875,0.002698,24.915,1.521,1478.35,0.0087995,0.655125
371690.0,0.6645,0.47175,0.002844,30.81,0.59,1560.9,0.004841,0.62975
327035.0,0.58325,0.255875,0.004818,28.005,1.3650000000000002,944.05,0.0064335,1.022625
150950.0,0.7575000000000001,0.40125,0.001292,39.39,0.946,1623.3000000000002,0.007543,1.08825
350630.0,0.7435,0.38075,0.003588,26.67,0.082,1475.1,0.004099,1.2247500000000002
178445.0,0.99825,0.299125,0.00205,29.805,1.833,746.45,0.0093175,0.777625
170255.0,0.58325,0.459625,0.004454,28.095,1.835,1558.95,0.0042635,1.041875
334445.00000000006,0.65925,0.477625,0.002714,39.105,1.285,455.25,0.0085335,1.6386250000000002
327425.0,0.67875,0.368375,0.004594,29.115,0.509,1124.75,0.0071195,0.495875
153485.0,0.55025,0.441625,0.001314,29.985,1.707,695.75,0.0030945,1.195875
329375.0,0.55175,0.3586249999999999,0.004246,16.725,0.463,671.05,0.0041725,1.041875
165185.0,0.89925,0.389625,0.003094,16.245,1.507,1163.75,0.0034655,1.629875
302075.0,0.94725,0.405375,0.004494,16.575,1.661,1558.95,0.0061885,0.544875
354481.25,0.9309375,0.49890625,0.0013675,21.13125,0.66125,1676.4375,0.007055625,0.36703125
498050.0,0.8785000000000001,0.44025,0.00406,29.91,1.79,1532.3,0.007235,1.53975
211595.0,0.72775,0.449125,0.002358,21.045,0.8230000000000001,400.65,0.0082745,1.601875
385730.0,0.9465,0.40825,0.002092,15.09,1.598,604.1,0.005457,1.58875
230315.0,0.94175,0.398625,0.00361,28.395,1.3450000000000002,539.75,0.0045575,1.918625
190145.0,0.90775,0.404125,0.002166,34.935,1.835,1690.25,0.0074485,1.428625
458075.0,0.64925,0.299875,0.003034,22.365,1.335,611.25,0.0032835,1.206375
203990.0,0.8195,0.27975,0.003212,17.55,1.206,827.7,0.003259,1.4627500000000002
382805.0,0.7322500000000001,0.405375,0.002734,15.015,0.323,608.65,0.0062235,0.520375
456125.0,0.98125,0.296625,0.004682,43.665,0.745,1109.15,0.0062515,0.795125
298565.0,0.70275,0.444875,0.003138,27.075000000000003,0.041,629.45,0.0070704999999999,1.2956249999999998
446765.0,0.88275,0.290375,0.00429,42.075,1.173,929.75,0.0054465,1.925625
406595.0,0.98625,0.2961249999999999,0.001654,24.525,1.043,1155.9499999999998,0.0074485,0.350625
401525.0,0.81625,0.405625,0.004786,23.955,0.357,1252.15,0.0032065,1.8468750000000005
259175.0,0.96625,0.397375,0.004186,22.575,0.729,1343.15,0.0041375,0.858125
242015.0,0.75175,0.492875,0.00287,28.275,1.481,1493.9499999999998,0.0090725,1.125875
498635.0,0.83925,0.266375,0.003814,41.325,0.365,954.45,0.0098145,0.992875
141785.0,0.92225,0.253375,0.001538,25.395000000000003,0.403,1527.75,0.0084145,0.313875
224855.0,0.62775,0.260625,0.0044379999999999,17.955,1.793,1688.95,0.0033675,0.390875
476015.00000000006,0.85425,0.476375,0.004878,30.585,1.885,1135.15,0.0071125,0.597375
377393.75,0.6284375,0.30109375,0.0032275,29.60625,1.64125,652.6875,0.006233125,0.60765625
287206.25,0.9946875,0.45421875,0.0027375,30.84375,0.11875,564.9375,0.006504375,0.42828125
295250.0,0.5785,0.25625,0.001388,21.75,1.622,554.7,0.008621,0.72775
407765.0,0.51075,0.494875,0.002438,39.345,1.157,1031.15,0.0079245,1.895875
390215.0,0.61875,0.331625,0.002242,44.565,0.463,1248.25,0.0095695,0.401375
467435.00000000006,0.61075,0.382875,0.004482,38.295,1.013,1471.85,0.0067975,0.823125
129305.0,0.88625,0.474875,0.00303,39.735,1.043,689.25,0.0089955,0.504625
439355.0,0.77375,0.434375,0.003762,37.395,1.1629999999999998,531.95,0.0074624999999999,1.279875
305195.0,0.7152499999999999,0.455125,0.004234,35.145,1.735,1596.65,0.0051315,0.644625
204575.0,0.64725,0.308625,0.0031219999999999,38.085,0.279,1119.5500000000002,0.0032205,1.178375
444425.0,0.97575,0.403125,0.00467,42.405,0.541,1647.35,0.0047535,1.412875
292325.0,0.6527499999999999,0.299625,0.004658,18.765,0.409,1232.65,0.0064195,1.477625
218810.0,0.7545,0.26975,0.003524,32.25,0.002,705.5,0.004421,1.11275
378125.0,0.54575,0.463625,0.0022459999999999,43.035,0.371,778.95,0.0098915,1.675375
376418.75,0.8096875,0.44359375,0.0020825,38.34375,1.28125,1166.1875,0.006425625,0.87234375
412445.00000000006,0.88525,0.342125,0.0043619999999999,22.425,1.0790000000000002,526.75,0.0035915,1.2956249999999998
153485.0,0.71025,0.303125,0.001238,15.015,1.165,837.45,0.0064405,0.306875
285500.0,0.985,0.2945,0.002384,27.06,0.7,678.2,0.003098,0.6525000000000001
297005.0,0.55975,0.285625,0.004462,36.855,1.069,785.45,0.0094785,1.129375
118775.0,0.58475,0.453125,0.00131,41.445,0.777,1274.25,0.0097865,1.174875
414005.00000000006,0.90825,0.280875,0.00469,37.695,1.479,799.75,0.0066085,1.824125
114290.0,0.8225,0.36975,0.002092,18.27,0.8140000000000001,1350.3,0.004435,0.28675
473675.00000000006,0.6657500000000001,0.459125,0.003658,40.515,0.297,581.35,0.0042215,1.965875
250985.0,0.89425,0.327875,0.001822,39.045,1.0870000000000002,1623.95,0.0076095,0.434625
158993.75,0.7328125,0.36140625,0.0043075,44.23125,1.79875,1054.0625,0.003433125,0.25109375
187610.0,0.5245,0.27675,0.002884,36.51,0.93,1534.9,0.006437,0.50375
447350.0,0.7665,0.28475,0.004628,29.61,1.986,1508.9,0.009223,1.54675
198335.0,0.52375,0.476375,0.001714,25.065,1.863,413.65,0.0036195,1.479375
418343.75,0.7803125,0.26484375,0.0041624999999999,20.11875,1.92875,581.1875,0.005069375,0.99046875
266195.0,0.95925,0.460375,0.001182,42.375,0.147,533.25,0.0049215,0.926375
328985.0,0.94975,0.305875,0.003114,21.585,0.161,1019.45,0.0045855,1.120625
112730.0,0.6995,0.35325,0.0039559999999999,42.99,1.542,671.7,0.008047,1.74275
219590.0,0.6785,0.34225,0.00422,38.43,1.91,1363.3,0.005471,1.06025
279845.0,0.54325,0.415125,0.001782,34.995000000000005,0.899,1046.75,0.0041305,0.4171249999999999
216275.0,0.69675,0.442375,0.002138,39.345,0.139,1088.35,0.0034515,0.572875
357455.0,0.95925,0.398875,0.002542,38.44500000000001,1.4010000000000002,778.95,0.0092824999999999,0.910625
229730.0,0.9105,0.44125,0.001116,42.510000000000005,0.086,1147.5,0.009069,0.26575
474845.0,0.83125,0.351125,0.001494,32.385,1.235,634.65,0.0039205,0.781125
405230.0,0.9335,0.41025,0.002188,25.47,0.6900000000000001,1243.7,0.004253,1.36475
421610.0,0.8085,0.26125,0.00282,25.59,0.722,455.9,0.004939,1.08475
338735.0,0.99425,0.376875,0.001594,29.715,0.143,885.55,0.0033955,0.910625
244745.0,0.97625,0.3233749999999999,0.001066,17.475,0.875,1660.35,0.0093735,1.365625
203405.0,0.58925,0.290875,0.00153,35.865,0.729,1019.45,0.0093245,1.073375
207110.0,0.8365,0.34725,0.003068,21.45,1.498,1459.5,0.008971,1.99475
276725.0,0.8512500000000001,0.443125,0.004386,17.175,1.487,1054.5500000000002,0.0071755,1.068125
242015.0,0.58725,0.294875,0.003514,21.285,0.395,1142.9500000000005,0.0085335,0.6096250000000001
205745.0,0.55275,0.294375,0.00425,44.985,1.0950000000000002,439.65,0.0034865,0.616625
132815.0,0.95525,0.335625,0.003638,33.195,1.3250000000000002,1685.05,0.0079105,1.1731250000000002
119165.0,0.97775,0.493375,0.00267,35.05500000000001,0.927,533.25,0.0063355,0.641125
424730.0,0.8534999999999999,0.49375,0.00458,35.370000000000005,0.746,583.3,0.008355,1.97725
201845.0,0.75225,0.375125,0.00317,21.045,0.5750000000000001,1058.4499999999998,0.0037805,0.809125
147635.0,0.88775,0.468375,0.003058,35.205,0.067,1625.2500000000002,0.0046625,1.920375
339710.0,0.7635000000000001,0.42375,0.001124,37.65,0.558,1459.5,0.004071,0.45475
296030.0,0.7765,0.33225,0.0021,32.31,0.266,973.3,0.003763,0.7522500000000001
239675.0,0.66725,0.496125,0.00211,37.425,1.0830000000000002,1630.45,0.0051665,0.544875
230315.0,0.94775,0.2941249999999999,0.00449,39.285,1.477,472.15,0.0072035,1.685875
247865.0,0.68275,0.358875,0.00435,36.315,1.343,908.95,0.0038225,1.344625
363305.0,0.6507499999999999,0.286625,0.003434,34.004999999999995,0.981,452.65,0.0067275,1.493375
323330.0,0.8305,0.47875,0.003724,43.290000000000006,0.674,747.1,0.005065,1.50825
299930.0,0.7315,0.36675,0.0041,29.79,1.37,1181.3,0.006647,0.35675
410300.0,0.613,0.4505,0.002176,39.78,0.052,574.2,0.0063739999999999,1.4715
243770.0,0.6885,0.42275,0.00382,41.97,1.142,541.7,0.004519,0.69975
156605.0,0.92875,0.328125,0.004982,43.995,1.233,776.3499999999999,0.0049775,1.169625
126575.0,0.69275,0.429375,0.002854,16.185,0.473,1280.75,0.0082395,1.019125
370715.0,0.89725,0.384125,0.00177,17.925,1.923,1356.15,0.0044175,1.113625
328010.0,0.9975,0.41525,0.003796,24.33,0.162,1160.5,0.006857,1.91425
497465.0,0.81575,0.472375,0.003886,30.615,0.327,856.95,0.0053205,0.817875
468605.0,0.6577500000000001,0.385375,0.00165,22.155,0.889,616.45,0.0068605,0.749625
419465.00000000006,0.99225,0.460375,0.001886,43.69500000000001,1.471,520.25,0.0049495,0.901875
434870.0,0.6665,0.48975,0.001468,16.11,0.322,965.5,0.003735,0.38125
297005.0,0.7242500000000001,0.425875,0.002934,20.445,1.633,786.75,0.0043755,0.536125
304610.0,0.8375,0.37675,0.00406,19.17,1.338,895.3,0.005485,0.33575
450275.0,0.53625,0.350875,0.0034219999999999,20.205,0.269,413.65,0.0096885,1.6771250000000002
453590.0,0.5815,0.41275,0.002332,32.43,1.438,1170.9,0.009139,0.77325
441305.0,0.56775,0.465625,0.002374,40.455,1.007,1012.95,0.0065315,1.7873750000000002
291593.75,0.6328125,0.48765625,0.0018974999999999,36.056250000000006,0.10375,1255.5625,0.008228125,1.49359375
307535.0,0.91675,0.390875,0.003682,42.165,1.211,1016.85,0.0077635,1.740125
384950.0,0.8485,0.42325,0.003204,16.11,0.482,1519.3,0.004897,0.8747499999999999
213155.0,0.63175,0.447125,0.003098,23.655,0.141,1275.55,0.0073015,0.970125
258005.0,0.93575,0.433125,0.001058,18.315,0.8210000000000001,1384.75,0.0087295,1.664875
259565.0,0.80325,0.490125,0.004226,26.985,0.503,443.55,0.0055025,0.604375
452030.0,0.7655000000000001,0.4327499999999999,0.0039559999999999,15.33,0.81,1319.1,0.0081029999999999,0.73475
241235.0,0.95125,0.379625,0.002034,26.175,0.373,546.25,0.0043335,0.928125
174935.0,0.69525,0.309125,0.004674,27.885,0.557,811.45,0.0073085,0.635875
363890.0,0.9815,0.4347499999999999,0.00498,22.05,0.218,695.1,0.003539,1.85125
193655.0,0.66875,0.485625,0.00195,42.495000000000005,1.1070000000000002,1124.75,0.0079875,0.987625
390605.0,0.80275,0.349625,0.003446,34.125,0.293,1275.55,0.0047255,0.562375
289985.0,0.62725,0.315375,0.004694,30.525,0.407,667.1500000000001,0.0067275,0.865125
140225.0,0.86225,0.439125,0.004194,30.465000000000003,1.469,1495.25,0.0055515,1.2501250000000002
460415.00000000006,0.7867500000000001,0.384875,0.0030659999999999,33.045,1.513,877.75,0.0062445,1.101375
110731.25,0.5428125,0.32984375,0.0011775,15.99375,0.92375,446.3125,0.008858125,0.41953125
331130.0,0.6835,0.49375,0.00342,15.87,0.134,895.3,0.003847,1.4067500000000002
352385.0,0.76175,0.431875,0.003602,41.745,0.219,474.75,0.0050475,1.227375
215885.0,0.93225,0.256625,0.004106,24.945,1.799,1244.35,0.0093665,1.316625
293543.75,0.8828125,0.46171875,0.0012275,24.69375,0.58375,980.9375,0.008928125,0.7935937500000001
458855.0,0.67125,0.309625,0.00345,42.465,0.739,1180.65,0.0087505,0.718125
173765.0,0.82725,0.359375,0.003962,40.155,1.3530000000000002,786.75,0.0088904999999999,1.4478750000000002
435455.0,0.93925,0.255625,0.004274,35.205,0.811,598.25,0.0044945,0.282375
361355.0,0.74075,0.426875,0.0046219999999999,37.815,0.857,754.25,0.0079875,1.944875
167135.0,0.59775,0.431625,0.002522,24.435,1.963,1694.15,0.0043615,1.738375
263270.0,0.9175,0.48575,0.001588,26.79,0.034,1056.5,0.008705,0.81875
396455.0,0.92575,0.270125,0.00417,42.705,0.407,1310.65,0.0072035,0.756625
272435.0,0.79525,0.251875,0.004506,28.005,0.903,862.15,0.0081555,0.282375
313385.0,0.5297499999999999,0.364625,0.0040739999999999,19.575,0.787,1249.55,0.0062935,0.884375
276968.75,0.6134375,0.46015625,0.0027725,44.68125,1.66375,488.5625,0.008254375,0.80453125
300905.0,0.73975,0.459625,0.003806,27.375,0.809,672.3499999999999,0.0043965,1.036625
363695.0,0.79025,0.257875,0.002102,44.505,1.6869999999999998,486.45,0.0048305,1.293875
239431.25,0.9253125,0.26390625,0.0049475,32.19375,0.08875,485.3125,0.006276875,1.69921875
479525.0,0.96875,0.342625,0.004354,30.885,0.153,1341.85,0.0098215,0.396125
386705.0,0.99425,0.353375,0.00433,24.345,1.101,919.35,0.0089325,0.280625
382415.00000000006,0.97225,0.444625,0.002714,25.785,0.641,620.35,0.0097585,1.535375
371495.0,0.80275,0.284125,0.001962,27.345,1.3650000000000002,1509.55,0.0069865,1.412875
273215.0,0.73275,0.498125,0.00391,39.525000000000006,1.749,1258.65,0.0040254999999999,0.565875
201455.0,0.52075,0.282625,0.004378,33.825,1.553,674.95,0.0041025,1.012125
232655.0,0.50525,0.262625,0.001798,24.945,1.137,1588.85,0.0084774999999999,0.392625
496295.0,0.57975,0.305125,0.00295,36.525000000000006,1.0670000000000002,858.25,0.0087505,1.7331249999999998
336785.0,0.67225,0.450375,0.002334,24.015,1.387,1570.65,0.0041515,1.7331249999999998
474455.00000000006,0.85425,0.335375,0.00299,37.425,0.5650000000000001,1474.45,0.0053555,0.259625
131450.0,0.6194999999999999,0.41125,0.002396,16.53,0.642,1186.5,0.007445,0.69625
354335.0,0.99025,0.275625,0.002518,26.505000000000003,1.029,1206.65,0.0085755,1.153875
468605.0,0.71275,0.497875,0.001846,37.065,0.117,495.55,0.0053905,0.478375
259955.0,0.77375,0.483375,0.0016099999999999,39.225,1.899,778.95,0.0069515,1.988625
286085.0,0.61925,0.333625,0.003874,25.815,1.395,1347.05,0.0058525,0.4363749999999999
486545.0,0.85275,0.466125,0.002474,38.655,1.919,1458.85,0.0047605,1.981625
199310.0,0.6005,0.39675,0.003868,20.97,0.158,851.1,0.006955,1.60275
383585.0,0.60575,0.348625,0.004346,20.355,0.677,742.55,0.0085195,1.1871250000000002
254495.0,0.70275,0.430625,0.002382,19.335,1.6430000000000002,1308.0500000000002,0.0076025,1.890625
368570.0,0.7705,0.35425,0.002564,43.35,1.502,1277.5,0.007795,0.62975
310655.0,0.93425,0.462875,0.003294,38.985,1.5750000000000002,819.25,0.0066715,0.935125
185318.75,0.8628125,0.48015625,0.0015075,16.78125,0.84375,699.8125,0.009496875,1.57015625
466850.0,0.5665,0.30175,0.00462,28.71,0.282,588.5,0.004547,1.84775
297785.0,0.87775,0.268625,0.004822,36.345,0.259,645.05,0.0068045,1.7191249999999998
403085.0,0.52275,0.462125,0.001638,27.795,1.565,1496.55,0.0038645,0.471375
307193.75,0.8034375,0.40515625,0.0044325,33.35625,1.34375,1518.8125,0.007405625,0.57484375
416930.0,0.9825,0.4962499999999999,0.003164,29.73,0.586,1506.3,0.003245,0.55975
303050.0,0.8475,0.42925,0.004724,24.81,0.894,1282.7,0.005737,0.60875
242795.0,0.56425,0.392375,0.004734,30.105000000000004,0.653,1634.35,0.0058175,1.650875
352970.0,0.8025,0.35525,0.004372,33.75,0.638,723.7,0.007123,1.84075
472456.25,0.5303125,0.29859375,0.0036125,24.61875,0.6312500000000001,1002.0625,0.003301875,1.42578125
165575.0,0.61325,0.400375,0.003442,35.295,1.1030000000000002,730.85,0.0080785,0.348875
406595.0,0.98125,0.328875,0.004442,24.495,1.653,1466.65,0.0085965,1.481125
345755.0,0.50675,0.292875,0.00365,22.755,0.901,1517.35,0.0064265,0.977125
284135.0,0.88875,0.471375,0.00469,37.365,1.889,517.65,0.0093875,0.669125
343025.0,0.70125,0.475875,0.003278,24.045,1.035,552.75,0.0039765,1.811875
260345.0,0.70425,0.445625,0.002946,38.925,0.187,1044.15,0.0059924999999999,1.974625
324500.0,0.835,0.4034999999999999,0.003152,17.22,0.94,1406.2,0.003798,0.8065
294470.0,0.8594999999999999,0.4277499999999999,0.00334,17.31,0.102,1555.7,0.007823,0.94125
475235.00000000006,0.61675,0.474625,0.004058,39.345,1.1989999999999998,1661.65,0.0062025,1.346375
484010.0,0.5235,0.28825,0.003076,42.93,1.446,1009.7,0.004743,1.74975
284525.0,0.67025,0.378625,0.004102,18.345,1.323,1488.7499999999998,0.0034935,0.292875
374420.0,0.885,0.3315,0.00264,36.9,1.196,797.8,0.003378,0.7715
486593.75,0.7865625,0.39328125,0.0039675,25.06875,1.07875,1419.6875,0.003581875,1.08453125
191315.0,0.54375,0.440625,0.002306,17.175,1.1190000000000002,990.85,0.0067205,1.860875
294275.0,0.93225,0.300875,0.004174,26.505000000000003,1.359,1679.85,0.0093035,1.890625
430970.0,0.9415,0.44225,0.00446,16.65,0.99,1423.1,0.007725,1.86875
464168.75,0.5015625,0.27390625,0.0042474999999999,30.24375,0.44875,1447.3125,0.004929375,0.93359375
142418.75,0.9228125,0.35484375,0.0023225,33.58125,0.40875,698.1875,0.007423125,0.52234375
115850.0,0.6415,0.43875,0.003716,35.67,0.8140000000000001,757.5,0.009615,0.45475
260735.0,0.99125,0.292625,0.003726,37.995,0.6950000000000001,642.45,0.0041445,0.564125
369155.0,0.74075,0.381875,0.00437,21.585,0.5730000000000001,1328.85,0.0044945,1.883625
256493.75,0.6334375,0.49140625,0.0030975,26.30625,1.65875,417.0625,0.005891875,1.64671875
293300.0,0.895,0.3475,0.00264,35.7,1.42,829.0,0.00545,1.5275
197945.0,0.95375,0.285875,0.002302,22.365,0.265,1205.35,0.0068745,0.928125
253715.0,0.75425,0.350625,0.00483,30.555,0.311,838.75,0.0052925,1.302625
350825.0,0.60925,0.259125,0.00375,38.80500000000001,1.1190000000000002,1335.35,0.0033045,0.355875
236555.0,0.90475,0.379125,0.002842,15.585,1.727,652.85,0.0096325,1.108375
417515.0,0.60525,0.288375,0.00327,35.805,1.1949999999999998,583.95,0.0077145,1.400625
499610.0,0.5445,0.3742499999999999,0.001748,21.81,0.846,900.5,0.007641,1.12325
247865.0,0.83125,0.432625,0.003706,41.115,0.867,676.25,0.0061325,0.313875
241381.25,0.9884375,0.42765625,0.0018425,24.65625,0.21625,1656.9375,0.005244375,0.85921875
410495.0,0.88525,0.398375,0.001914,29.535,0.8190000000000001,733.45,0.0039205,1.559875
488885.0,0.76225,0.352625,0.004738,16.995,1.039,827.05,0.0083655,1.4653750000000003
256445.0,0.84775,0.351875,0.002702,44.175,1.169,1132.5500000000002,0.0096605,0.523875
491810.0,0.6355,0.32975,0.001316,15.39,1.454,1696.1,0.009125,0.37425
306950.0,0.8405,0.29475,0.004508,44.31,1.234,684.7,0.005317,0.54925
313190.0,0.8515,0.4307499999999999,0.004596,38.73,1.042,474.1,0.004589,1.22825
235970.0,0.6055,0.37925,0.004948,36.09,0.302,809.5,0.003427,0.6367499999999999
314165.0,0.88625,0.317875,0.002638,19.125,1.1629999999999998,468.25,0.0045015,0.665625
393335.0,0.91825,0.292375,0.003742,39.915,0.071,1686.35,0.0064685,0.4433749999999999
454565.0,0.83975,0.361625,0.00243,30.495,1.3850000000000002,496.85,0.0071615,0.968375
232655.0,0.77975,0.421125,0.00325,24.915,1.557,1597.95,0.0053695,0.669125
435065.0,0.88375,0.313875,0.001886,40.635000000000005,0.409,638.55,0.0093595,0.606125
122285.0,0.86275,0.251625,0.003842,29.955,0.023,1695.4499999999998,0.0099475,0.963125
133985.0,0.80725,0.493625,0.00435,21.255000000000003,1.731,958.35,0.0065175,0.623625
455881.25000000006,0.5971875,0.41796875,0.0048025,29.38125,0.43625,953.3125,0.003205625,1.92671875
481670.0,0.7985,0.44525,0.004396,43.05,0.8180000000000001,1527.1,0.007921,1.43825
349265.0,0.59275,0.297625,0.00421,15.225,0.845,1625.2500000000002,0.0035215,1.990375
124430.0,0.8755,0.46675,0.002532,22.83,1.626,710.7,0.003623,1.07075
340343.75,0.7109375,0.47359375,0.0010725,28.78125,0.26125,404.0625,0.007781875,0.94234375
217250.0,0.7665,0.42025,0.004556,15.39,1.07,593.7,0.006283,1.91075
495905.0,0.66825,0.423625,0.003442,33.945,0.579,1166.35,0.0097095,1.358625
332690.0,0.7215,0.43625,0.002004,25.47,1.274,567.7,0.0080609999999999,0.64725
233825.0,0.50225,0.477625,0.0038259999999999,25.935,0.985,494.25,0.0042775,0.908875
433895.0,0.52775,0.374875,0.003966,25.935,0.263,677.55,0.0040885,0.460875
320405.0,0.83625,0.441375,0.003202,32.504999999999995,1.641,789.3499999999999,0.0036615,1.4163750000000002
141590.0,0.6635,0.45275,0.002956,18.27,0.794,1493.3,0.009699,1.01125
295055.0,0.57225,0.278125,0.002974,28.755000000000003,0.657,1382.15,0.0076725,1.020875
210668.75,0.6515625,0.3126562499999999,0.0011275,37.10625,0.16375,1249.0625,0.006460625,0.92703125
497465.0,0.92925,0.493125,0.001774,22.155,0.599,1005.15,0.0075745,0.7601249999999999
310070.0,0.9305,0.25275,0.003092,30.33,1.958,1521.9,0.009741,0.26575
380270.0,0.9415,0.40375,0.001268,27.63,0.734,648.3,0.007557,1.55025
308705.0,0.53775,0.392375,0.001782,30.765,0.493,434.45,0.0060765,0.562375
284135.0,0.87325,0.291375,0.004346,30.405,1.017,1285.95,0.0053625,0.588625
414980.0,0.651,0.3335,0.001824,29.58,1.988,407.8,0.005422,1.2265
385145.0,0.72925,0.315375,0.002678,37.005,1.697,723.05,0.0037525,1.1906250000000005
483425.0,0.7222500000000001,0.424875,0.004514,19.995,0.6950000000000001,853.0500000000001,0.0080505,0.460875
274385.0,0.57175,0.418375,0.00391,18.015,0.963,1432.85,0.0062585,1.640375
336005.0,0.63375,0.252625,0.003486,27.645,0.609,1422.4499999999998,0.0088415,0.700625
300368.75,0.6678125,0.33390625,0.0048975,39.54375,0.98375,1395.3125,0.006145625,1.32734375
384170.0,0.7705,0.40975,0.00162,31.65,0.63,554.7,0.009839,1.14425
136715.0,0.50075,0.389375,0.00285,38.115,0.777,1621.35,0.0071055,0.8598750000000001
233435.0,0.84025,0.365625,0.00213,15.195,0.199,734.75,0.0040745,1.332375
203210.0,0.7095,0.35275,0.004812,27.15,1.302,440.3,0.005821,0.99375
188975.0,0.8472500000000001,0.403625,0.004194,27.225,1.677,544.95,0.0079385,1.971125
336785.0,0.86225,0.416875,0.002998,24.165,1.435,724.35,0.0082955,0.303375
327620.0,0.6910000000000001,0.4545,0.001856,21.42,0.724,683.4,0.008474,0.6945
129695.0,0.66025,0.366625,0.00465,28.605,0.115,1062.35,0.0077425,0.459125
257225.0,0.83025,0.346875,0.003146,34.69500000000001,1.061,1345.75,0.0047465,0.644625
270485.0,0.98675,0.314375,0.00365,30.075,1.069,1306.75,0.0091845,0.485375
394895.0,0.63375,0.332875,0.0027099999999999,16.875,0.035,452.65,0.0066295,1.428625
251375.0,0.91825,0.379625,0.004046,34.395,1.779,596.95,0.0088624999999999,0.305125
248255.0,0.59325,0.399625,0.004406,33.705,0.109,867.3499999999999,0.0063355,1.320125
171230.0,0.9395,0.30425,0.004364,31.47,1.858,1633.7,0.009461,0.47225
123845.0,0.63675,0.443375,0.003234,28.695,0.483,1440.65,0.0060555,0.669125
325865.0,0.54825,0.416625,0.002098,41.835,0.991,520.25,0.0061465,1.640375
433310.0,0.5465,0.39175,0.00402,31.59,1.262,505.3,0.009783,0.59125
432725.00000000006,0.64175,0.258625,0.00273,23.565,0.5670000000000001,1527.75,0.0059085,0.352375
217250.0,0.6205,0.30125,0.003116,42.81,1.91,1139.7,0.004351,0.37425
430531.25,0.8884375,0.44421875,0.0039025,34.85625,1.25375,925.6875,0.008718125,0.95765625
355310.0,0.5375,0.29975,0.00262,32.19,0.514,697.7,0.006605,1.97375
442865.0,0.56925,0.3556249999999999,0.004522,39.705000000000005,0.373,1675.95,0.0083725,0.8283750000000001
362915.0,0.57175,0.397375,0.00285,18.735,1.995,1145.5500000000002,0.0034305,0.805625
219785.0,0.90525,0.266375,0.002326,32.715,1.773,975.25,0.0085265,0.478375
499415.0,0.7262500000000001,0.361375,0.001874,42.285,0.965,546.25,0.0074835,1.563375
320015.0,0.71075,0.495375,0.004014,18.315,0.001,1293.75,0.0091285,0.7653749999999999
279065.0,0.81925,0.311125,0.00213,22.245,1.933,1616.15,0.0093385,1.034875
363305.0,0.79125,0.325625,0.004638,24.585,0.113,1133.85,0.0039135,0.5431250000000001
119945.0,0.57775,0.314125,0.00337,18.195,0.705,1011.65,0.0081415,0.340125
377345.0,0.68375,0.460875,0.00177,31.245000000000005,1.491,479.95,0.0051665,1.2536250000000002
480500.0,0.893,0.4445,0.002528,42.42,0.036,1505.0,0.00811,1.0305
453395.0,0.51375,0.462625,0.003162,29.085,0.6890000000000001,424.05,0.0034655,0.418875
